grdc_no,lon,lat
47643,-25.25,16.75
47644,-24.75,16.75
47645,-24.25,16.75
47646,-22.75,16.75
47647,-16.25,16.75
47648,-15.75,16.75
47649,-15.25,16.75
47650,-14.75,16.75
47651,-14.25,16.75
47652,-13.75,16.75
47653,-13.25,16.75
47654,-12.75,16.75
47655,-12.25,16.75
47656,-11.75,16.75
47657,-11.25,16.75
47658,-10.75,16.75
47659,-10.25,16.75
47660,-9.75,16.75
47661,-9.25,16.75
47662,-8.75,16.75
47663,-8.25,16.75
47664,-7.75,16.75
47665,-7.25,16.75
47666,-6.75,16.75
47667,-6.25,16.75
47668,-5.75,16.75
47669,-5.25,16.75
47670,-4.75,16.75
47671,-4.25,16.75
47672,-3.75,16.75
47673,-3.25,16.75
47674,-2.75,16.75
47675,-2.25,16.75
47676,-1.75,16.75
47677,-1.25,16.75
47678,-0.75,16.75
47679,-0.25,16.75
47680,0.25,16.75
47681,0.75,16.75
47682,1.25,16.75
47683,1.75,16.75
47684,2.25,16.75
47685,2.75,16.75
47686,3.25,16.75
47687,3.75,16.75
47688,4.25,16.75
47689,4.75,16.75
47690,5.25,16.75
47691,5.75,16.75
47692,6.25,16.75
47693,6.75,16.75
47694,7.25,16.75
47695,7.75,16.75
47696,8.25,16.75
47697,8.75,16.75
47698,9.25,16.75
47699,9.75,16.75
47700,10.25,16.75
47701,10.75,16.75
47702,11.25,16.75
47703,11.75,16.75
47704,12.25,16.75
47705,12.75,16.75
47706,13.25,16.75
47707,13.75,16.75
47708,14.25,16.75
47709,14.75,16.75
47710,15.25,16.75
47711,15.75,16.75
47712,16.25,16.75
47713,16.75,16.75
47714,17.25,16.75
47715,17.75,16.75
47716,18.25,16.75
47717,18.75,16.75
47718,19.25,16.75
47719,19.75,16.75
47720,20.25,16.75
47721,20.75,16.75
47722,21.25,16.75
47723,21.75,16.75
47724,22.25,16.75
47725,22.75,16.75
47726,23.25,16.75
47727,23.75,16.75
47728,24.25,16.75
47729,24.75,16.75
47730,25.25,16.75
47731,25.75,16.75
47732,26.25,16.75
47733,26.75,16.75
47734,27.25,16.75
47735,27.75,16.75
47736,28.25,16.75
47737,28.75,16.75
47738,29.25,16.75
47739,29.75,16.75
47740,30.25,16.75
47741,30.75,16.75
47742,31.25,16.75
47743,31.75,16.75
47744,32.25,16.75
47745,32.75,16.75
47746,33.25,16.75
47747,33.75,16.75
47748,34.25,16.75
47749,34.75,16.75
47750,35.25,16.75
47751,35.75,16.75
47752,36.25,16.75
47753,36.75,16.75
47754,37.25,16.75
47755,37.75,16.75
47756,38.25,16.75
47757,38.75,16.75
47758,39.25,16.75
47759,41.75,16.75
47760,42.25,16.75
47761,42.75,16.75
47762,43.25,16.75
47763,43.75,16.75
47764,44.25,16.75
47765,44.75,16.75
47766,45.25,16.75
47767,45.75,16.75
47768,46.25,16.75
47769,46.75,16.75
47770,47.25,16.75
47771,47.75,16.75
47772,48.25,16.75
47773,48.75,16.75
47774,49.25,16.75
47775,49.75,16.75
47776,50.25,16.75
47777,50.75,16.75
47778,51.25,16.75
47779,51.75,16.75
47780,52.25,16.75
47781,52.75,16.75
47782,53.25,16.75
47783,53.75,16.75
47784,73.25,16.75
47785,73.75,16.75
47786,74.25,16.75
47787,74.75,16.75
47788,75.25,16.75
47789,75.75,16.75
47790,76.25,16.75
47791,76.75,16.75
47792,77.25,16.75
47793,77.75,16.75
47794,78.25,16.75
47795,78.75,16.75
47796,79.25,16.75
47797,79.75,16.75
47798,80.25,16.75
47799,80.75,16.75
47800,81.25,16.75
47801,81.75,16.75
47802,82.25,16.75
47803,94.25,16.75
47804,94.75,16.75
47805,95.25,16.75
47806,95.75,16.75
47807,96.25,16.75
47808,96.75,16.75
47809,97.25,16.75
47810,97.75,16.75
47811,98.25,16.75
47812,98.75,16.75
47813,99.25,16.75
47814,99.75,16.75
47815,100.25,16.75
47816,100.75,16.75
47817,101.25,16.75
47818,101.75,16.75
47819,102.25,16.75
47820,102.75,16.75
47821,103.25,16.75
47822,103.75,16.75
47823,104.25,16.75
47824,104.75,16.75
47825,105.25,16.75
47826,105.75,16.75
47827,106.25,16.75
47828,106.75,16.75
47829,107.25,16.75
47830,107.75,16.75
47831,120.25,16.75
47832,120.75,16.75
47833,121.25,16.75
47834,121.75,16.75
47835,122.25,16.75
47836,-98.75,16.25
47837,-98.25,16.25
47838,-97.75,16.25
47839,-97.25,16.25
47840,-96.75,16.25
47841,-96.25,16.25
47842,-95.75,16.25
47843,-95.25,16.25
47844,-94.75,16.25
47845,-94.25,16.25
47846,-93.75,16.25
47847,-93.25,16.25
47848,-92.75,16.25
47849,-92.25,16.25
47850,-91.75,16.25
47851,-91.25,16.25
47852,-90.75,16.25
47853,-90.25,16.25
47854,-89.75,16.25
47855,-89.25,16.25
47856,-88.75,16.25
47857,-88.25,16.25
47858,-86.75,16.25
47859,-86.25,16.25
47860,-61.75,16.25
47861,-61.25,16.25
47862,-22.75,16.25
47863,-16.25,16.25
47864,-15.75,16.25
47865,-15.25,16.25
47866,-14.75,16.25
47867,-14.25,16.25
47868,-13.75,16.25
47869,-13.25,16.25
47870,-12.75,16.25
47871,-12.25,16.25
47872,-11.75,16.25
47873,-11.25,16.25
47874,-10.75,16.25
47875,-10.25,16.25
47876,-9.75,16.25
47877,-9.25,16.25
47878,-8.75,16.25
47879,-8.25,16.25
47880,-7.75,16.25
47881,-7.25,16.25
47882,-6.75,16.25
47883,-6.25,16.25
47884,-5.75,16.25
47885,-5.25,16.25
47886,-4.75,16.25
47887,-4.25,16.25
47888,-3.75,16.25
47889,-3.25,16.25
47890,-2.75,16.25
47891,-2.25,16.25
47892,-1.75,16.25
47893,-1.25,16.25
47894,-0.75,16.25
47895,-0.25,16.25
47896,0.25,16.25
47897,0.75,16.25
47898,1.25,16.25
47899,1.75,16.25
47900,2.25,16.25
47901,2.75,16.25
47902,3.25,16.25
47903,3.75,16.25
47904,4.25,16.25
47905,4.75,16.25
47906,5.25,16.25
47907,5.75,16.25
47908,6.25,16.25
47909,6.75,16.25
47910,7.25,16.25
47911,7.75,16.25
47912,8.25,16.25
47913,8.75,16.25
47914,9.25,16.25
47915,9.75,16.25
47916,10.25,16.25
47917,10.75,16.25
47918,11.25,16.25
47919,11.75,16.25
47920,12.25,16.25
47921,12.75,16.25
47922,13.25,16.25
47923,13.75,16.25
47924,14.25,16.25
47925,14.75,16.25
47926,15.25,16.25
47927,15.75,16.25
47928,16.25,16.25
47929,16.75,16.25
47930,17.25,16.25
47931,17.75,16.25
47932,18.25,16.25
47933,18.75,16.25
47934,19.25,16.25
47935,19.75,16.25
47936,20.25,16.25
47937,20.75,16.25
47938,21.25,16.25
47939,21.75,16.25
47940,22.25,16.25
47941,22.75,16.25
47942,23.25,16.25
47943,23.75,16.25
47944,24.25,16.25
47945,24.75,16.25
47946,25.25,16.25
47947,25.75,16.25
47948,26.25,16.25
47949,26.75,16.25
47950,27.25,16.25
47951,27.75,16.25
47952,28.25,16.25
47953,28.75,16.25
47954,29.25,16.25
47955,29.75,16.25
47956,30.25,16.25
47957,30.75,16.25
47958,31.25,16.25
47959,31.75,16.25
47960,32.25,16.25
47961,32.75,16.25
47962,33.25,16.25
47963,33.75,16.25
47964,34.25,16.25
47965,34.75,16.25
47966,35.25,16.25
47967,35.75,16.25
47968,36.25,16.25
47969,36.75,16.25
47970,37.25,16.25
47971,37.75,16.25
47972,38.25,16.25
47973,38.75,16.25
47974,39.25,16.25
47975,40.25,16.25
47976,42.75,16.25
47977,43.25,16.25
47978,43.75,16.25
47979,44.25,16.25
47980,44.75,16.25
47981,45.25,16.25
47982,45.75,16.25
47983,46.25,16.25
47984,46.75,16.25
47985,47.25,16.25
47986,47.75,16.25
47987,48.25,16.25
47988,48.75,16.25
47989,49.25,16.25
47990,49.75,16.25
47991,50.25,16.25
47992,50.75,16.25
47993,51.25,16.25
47994,51.75,16.25
47995,52.25,16.25
47996,52.75,16.25
47997,73.25,16.25
47998,73.75,16.25
47999,74.25,16.25
48000,74.75,16.25
48001,75.25,16.25
48002,75.75,16.25
48003,76.25,16.25
48004,76.75,16.25
48005,77.25,16.25
48006,77.75,16.25
48007,78.25,16.25
48008,78.75,16.25
48009,79.25,16.25
48010,79.75,16.25
48011,80.25,16.25
48012,80.75,16.25
48013,81.25,16.25
48014,81.75,16.25
48015,82.25,16.25
48016,94.25,16.25
48017,94.75,16.25
48018,95.25,16.25
48019,95.75,16.25
48020,96.25,16.25
48021,97.25,16.25
48022,97.75,16.25
48023,98.25,16.25
48024,98.75,16.25
48025,99.25,16.25
48026,99.75,16.25
48027,100.25,16.25
48028,100.75,16.25
48029,101.25,16.25
48030,101.75,16.25
48031,102.25,16.25
48032,102.75,16.25
48033,103.25,16.25
48034,103.75,16.25
48035,104.25,16.25
48036,104.75,16.25
48037,105.25,16.25
48038,105.75,16.25
48039,106.25,16.25
48040,106.75,16.25
48041,107.25,16.25
48042,107.75,16.25
48043,108.25,16.25
48044,119.75,16.25
48045,120.25,16.25
48046,120.75,16.25
48047,121.25,16.25
48048,121.75,16.25
48049,122.25,16.25
48050,-97.25,15.75
48051,-96.75,15.75
48052,-96.25,15.75
48053,-95.75,15.75
48054,-93.75,15.75
48055,-93.25,15.75
48056,-92.75,15.75
48057,-92.25,15.75
48058,-91.75,15.75
48059,-91.25,15.75
48060,-90.75,15.75
48061,-90.25,15.75
48062,-89.75,15.75
48063,-89.25,15.75
48064,-88.75,15.75
48065,-88.25,15.75
48066,-87.75,15.75
48067,-87.25,15.75
48068,-86.75,15.75
48069,-86.25,15.75
48070,-85.75,15.75
48071,-85.25,15.75
48072,-84.75,15.75
48073,-84.25,15.75
48074,-83.75,15.75
48075,-61.25,15.75
48076,-16.75,15.75
48077,-16.25,15.75
48078,-15.75,15.75
48079,-15.25,15.75
48080,-14.75,15.75
48081,-14.25,15.75
48082,-13.75,15.75
48083,-13.25,15.75
48084,-12.75,15.75
48085,-12.25,15.75
48086,-11.75,15.75
48087,-11.25,15.75
48088,-10.75,15.75
48089,-10.25,15.75
48090,-9.75,15.75
48091,-9.25,15.75
48092,-8.75,15.75
48093,-8.25,15.75
48094,-7.75,15.75
48095,-7.25,15.75
48096,-6.75,15.75
48097,-6.25,15.75
48098,-5.75,15.75
48099,-5.25,15.75
48100,-4.75,15.75
48101,-4.25,15.75
48102,-3.75,15.75
48103,-3.25,15.75
48104,-2.75,15.75
48105,-2.25,15.75
48106,-1.75,15.75
48107,-1.25,15.75
48108,-0.75,15.75
48109,-0.25,15.75
48110,0.25,15.75
48111,0.75,15.75
48112,1.25,15.75
48113,1.75,15.75
48114,2.25,15.75
48115,2.75,15.75
48116,3.25,15.75
48117,3.75,15.75
48118,4.25,15.75
48119,4.75,15.75
48120,5.25,15.75
48121,5.75,15.75
48122,6.25,15.75
48123,6.75,15.75
48124,7.25,15.75
48125,7.75,15.75
48126,8.25,15.75
48127,8.75,15.75
48128,9.25,15.75
48129,9.75,15.75
48130,10.25,15.75
48131,10.75,15.75
48132,11.25,15.75
48133,11.75,15.75
48134,12.25,15.75
48135,12.75,15.75
48136,13.25,15.75
48137,13.75,15.75
48138,14.25,15.75
48139,14.75,15.75
48140,15.25,15.75
48141,15.75,15.75
48142,16.25,15.75
48143,16.75,15.75
48144,17.25,15.75
48145,17.75,15.75
48146,18.25,15.75
48147,18.75,15.75
48148,19.25,15.75
48149,19.75,15.75
48150,20.25,15.75
48151,20.75,15.75
48152,21.25,15.75
48153,21.75,15.75
48154,22.25,15.75
48155,22.75,15.75
48156,23.25,15.75
48157,23.75,15.75
48158,24.25,15.75
48159,24.75,15.75
48160,25.25,15.75
48161,25.75,15.75
48162,26.25,15.75
48163,26.75,15.75
48164,27.25,15.75
48165,27.75,15.75
48166,28.25,15.75
48167,28.75,15.75
48168,29.25,15.75
48169,29.75,15.75
48170,30.25,15.75
48171,30.75,15.75
48172,31.25,15.75
48173,31.75,15.75
48174,32.25,15.75
48175,32.75,15.75
48176,33.25,15.75
48177,33.75,15.75
48178,34.25,15.75
48179,34.75,15.75
48180,35.25,15.75
48181,35.75,15.75
48182,36.25,15.75
48183,36.75,15.75
48184,37.25,15.75
48185,37.75,15.75
48186,38.25,15.75
48187,38.75,15.75
48188,39.25,15.75
48189,39.75,15.75
48190,40.25,15.75
48191,42.75,15.75
48192,43.25,15.75
48193,43.75,15.75
48194,44.25,15.75
48195,44.75,15.75
48196,45.25,15.75
48197,45.75,15.75
48198,46.25,15.75
48199,46.75,15.75
48200,47.25,15.75
48201,47.75,15.75
48202,48.25,15.75
48203,48.75,15.75
48204,49.25,15.75
48205,49.75,15.75
48206,50.25,15.75
48207,50.75,15.75
48208,51.25,15.75
48209,51.75,15.75
48210,52.25,15.75
48211,73.75,15.75
48212,74.25,15.75
48213,74.75,15.75
48214,75.25,15.75
48215,75.75,15.75
48216,76.25,15.75
48217,76.75,15.75
48218,77.25,15.75
48219,77.75,15.75
48220,78.25,15.75
48221,78.75,15.75
48222,79.25,15.75
48223,79.75,15.75
48224,80.25,15.75
48225,80.75,15.75
48226,81.25,15.75
48227,94.25,15.75
48228,94.75,15.75
48229,95.25,15.75
48230,95.75,15.75
48231,97.75,15.75
48232,98.25,15.75
48233,98.75,15.75
48234,99.25,15.75
48235,99.75,15.75
48236,100.25,15.75
48237,100.75,15.75
48238,101.25,15.75
48239,101.75,15.75
48240,102.25,15.75
48241,102.75,15.75
48242,103.25,15.75
48243,103.75,15.75
48244,104.25,15.75
48245,104.75,15.75
48246,105.25,15.75
48247,105.75,15.75
48248,106.25,15.75
48249,106.75,15.75
48250,107.25,15.75
48251,107.75,15.75
48252,108.25,15.75
48253,108.75,15.75
48254,119.75,15.75
48255,120.25,15.75
48256,120.75,15.75
48257,121.25,15.75
48258,121.75,15.75
48259,-93.25,15.25
48260,-92.75,15.25
48261,-92.25,15.25
48262,-91.75,15.25
48263,-91.25,15.25
48264,-90.75,15.25
48265,-90.25,15.25
48266,-89.75,15.25
48267,-89.25,15.25
48268,-88.75,15.25
48269,-88.25,15.25
48270,-87.75,15.25
48271,-87.25,15.25
48272,-86.75,15.25
48273,-86.25,15.25
48274,-85.75,15.25
48275,-85.25,15.25
48276,-84.75,15.25
48277,-84.25,15.25
48278,-83.75,15.25
48279,-83.25,15.25
48280,-61.25,15.25
48281,-24.25,15.25
48282,-23.75,15.25
48283,-23.25,15.25
48284,-17.25,15.25
48285,-16.75,15.25
48286,-16.25,15.25
48287,-15.75,15.25
48288,-15.25,15.25
48289,-14.75,15.25
48290,-14.25,15.25
48291,-13.75,15.25
48292,-13.25,15.25
48293,-12.75,15.25
48294,-12.25,15.25
48295,-11.75,15.25
48296,-11.25,15.25
48297,-10.75,15.25
48298,-10.25,15.25
48299,-9.75,15.25
48300,-9.25,15.25
48301,-8.75,15.25
48302,-8.25,15.25
48303,-7.75,15.25
48304,-7.25,15.25
48305,-6.75,15.25
48306,-6.25,15.25
48307,-5.75,15.25
48308,-5.25,15.25
48309,-4.75,15.25
48310,-4.25,15.25
48311,-3.75,15.25
48312,-3.25,15.25
48313,-2.75,15.25
48314,-2.25,15.25
48315,-1.75,15.25
48316,-1.25,15.25
48317,-0.75,15.25
48318,-0.25,15.25
48319,0.25,15.25
48320,0.75,15.25
48321,1.25,15.25
48322,1.75,15.25
48323,2.25,15.25
48324,2.75,15.25
48325,3.25,15.25
48326,3.75,15.25
48327,4.25,15.25
48328,4.75,15.25
48329,5.25,15.25
48330,5.75,15.25
48331,6.25,15.25
48332,6.75,15.25
48333,7.25,15.25
48334,7.75,15.25
48335,8.25,15.25
48336,8.75,15.25
48337,9.25,15.25
48338,9.75,15.25
48339,10.25,15.25
48340,10.75,15.25
48341,11.25,15.25
48342,11.75,15.25
48343,12.25,15.25
48344,12.75,15.25
48345,13.25,15.25
48346,13.75,15.25
48347,14.25,15.25
48348,14.75,15.25
48349,15.25,15.25
48350,15.75,15.25
48351,16.25,15.25
48352,16.75,15.25
48353,17.25,15.25
48354,17.75,15.25
48355,18.25,15.25
48356,18.75,15.25
48357,19.25,15.25
48358,19.75,15.25
48359,20.25,15.25
48360,20.75,15.25
48361,21.25,15.25
48362,21.75,15.25
48363,22.25,15.25
48364,22.75,15.25
48365,23.25,15.25
48366,23.75,15.25
48367,24.25,15.25
48368,24.75,15.25
48369,25.25,15.25
48370,25.75,15.25
48371,26.25,15.25
48372,26.75,15.25
48373,27.25,15.25
48374,27.75,15.25
48375,28.25,15.25
48376,28.75,15.25
48377,29.25,15.25
48378,29.75,15.25
48379,30.25,15.25
48380,30.75,15.25
48381,31.25,15.25
48382,31.75,15.25
48383,32.25,15.25
48384,32.75,15.25
48385,33.25,15.25
48386,33.75,15.25
48387,34.25,15.25
48388,34.75,15.25
48389,35.25,15.25
48390,35.75,15.25
48391,36.25,15.25
48392,36.75,15.25
48393,37.25,15.25
48394,37.75,15.25
48395,38.25,15.25
48396,38.75,15.25
48397,39.25,15.25
48398,39.75,15.25
48399,40.25,15.25
48400,42.75,15.25
48401,43.25,15.25
48402,43.75,15.25
48403,44.25,15.25
48404,44.75,15.25
48405,45.25,15.25
48406,45.75,15.25
48407,46.25,15.25
48408,46.75,15.25
48409,47.25,15.25
48410,47.75,15.25
48411,48.25,15.25
48412,48.75,15.25
48413,49.25,15.25
48414,49.75,15.25
48415,50.25,15.25
48416,50.75,15.25
48417,51.25,15.25
48418,51.75,15.25
48419,73.75,15.25
48420,74.25,15.25
48421,74.75,15.25
48422,75.25,15.25
48423,75.75,15.25
48424,76.25,15.25
48425,76.75,15.25
48426,77.25,15.25
48427,77.75,15.25
48428,78.25,15.25
48429,78.75,15.25
48430,79.25,15.25
48431,79.75,15.25
48432,80.25,15.25
48433,97.75,15.25
48434,98.25,15.25
48435,98.75,15.25
48436,99.25,15.25
48437,99.75,15.25
48438,100.25,15.25
48439,100.75,15.25
48440,101.25,15.25
48441,101.75,15.25
48442,102.25,15.25
48443,102.75,15.25
48444,103.25,15.25
48445,103.75,15.25
48446,104.25,15.25
48447,104.75,15.25
48448,105.25,15.25
48449,105.75,15.25
48450,106.25,15.25
48451,106.75,15.25
48452,107.25,15.25
48453,107.75,15.25
48454,108.25,15.25
48455,108.75,15.25
48456,119.75,15.25
48457,120.25,15.25
48458,120.75,15.25
48459,121.25,15.25
48460,-92.75,14.75
48461,-92.25,14.75
48462,-91.75,14.75
48463,-91.25,14.75
48464,-90.75,14.75
48465,-90.25,14.75
48466,-89.75,14.75
48467,-89.25,14.75
48468,-88.75,14.75
48469,-88.25,14.75
48470,-87.75,14.75
48471,-87.25,14.75
48472,-86.75,14.75
48473,-86.25,14.75
48474,-85.75,14.75
48475,-85.25,14.75
48476,-84.75,14.75
48477,-84.25,14.75
48478,-83.75,14.75
48479,-83.25,14.75
48480,-61.25,14.75
48481,-60.75,14.75
48482,-24.75,14.75
48483,-24.25,14.75
48484,-23.75,14.75
48485,-17.25,14.75
48486,-16.75,14.75
48487,-16.25,14.75
48488,-15.75,14.75
48489,-15.25,14.75
48490,-14.75,14.75
48491,-14.25,14.75
48492,-13.75,14.75
48493,-13.25,14.75
48494,-12.75,14.75
48495,-12.25,14.75
48496,-11.75,14.75
48497,-11.25,14.75
48498,-10.75,14.75
48499,-10.25,14.75
48500,-9.75,14.75
48501,-9.25,14.75
48502,-8.75,14.75
48503,-8.25,14.75
48504,-7.75,14.75
48505,-7.25,14.75
48506,-6.75,14.75
48507,-6.25,14.75
48508,-5.75,14.75
48509,-5.25,14.75
48510,-4.75,14.75
48511,-4.25,14.75
48512,-3.75,14.75
48513,-3.25,14.75
48514,-2.75,14.75
48515,-2.25,14.75
48516,-1.75,14.75
48517,-1.25,14.75
48518,-0.75,14.75
48519,-0.25,14.75
48520,0.25,14.75
48521,0.75,14.75
48522,1.25,14.75
48523,1.75,14.75
48524,2.25,14.75
48525,2.75,14.75
48526,3.25,14.75
48527,3.75,14.75
48528,4.25,14.75
48529,4.75,14.75
48530,5.25,14.75
48531,5.75,14.75
48532,6.25,14.75
48533,6.75,14.75
48534,7.25,14.75
48535,7.75,14.75
48536,8.25,14.75
48537,8.75,14.75
48538,9.25,14.75
48539,9.75,14.75
48540,10.25,14.75
48541,10.75,14.75
48542,11.25,14.75
48543,11.75,14.75
48544,12.25,14.75
48545,12.75,14.75
48546,13.25,14.75
48547,13.75,14.75
48548,14.25,14.75
48549,14.75,14.75
48550,15.25,14.75
48551,15.75,14.75
48552,16.25,14.75
48553,16.75,14.75
48554,17.25,14.75
48555,17.75,14.75
48556,18.25,14.75
48557,18.75,14.75
48558,19.25,14.75
48559,19.75,14.75
48560,20.25,14.75
48561,20.75,14.75
48562,21.25,14.75
48563,21.75,14.75
48564,22.25,14.75
48565,22.75,14.75
48566,23.25,14.75
48567,23.75,14.75
48568,24.25,14.75
48569,24.75,14.75
48570,25.25,14.75
48571,25.75,14.75
48572,26.25,14.75
48573,26.75,14.75
48574,27.25,14.75
48575,27.75,14.75
48576,28.25,14.75
48577,28.75,14.75
48578,29.25,14.75
48579,29.75,14.75
48580,30.25,14.75
48581,30.75,14.75
48582,31.25,14.75
48583,31.75,14.75
48584,32.25,14.75
48585,32.75,14.75
48586,33.25,14.75
48587,33.75,14.75
48588,34.25,14.75
48589,34.75,14.75
48590,35.25,14.75
48591,35.75,14.75
48592,36.25,14.75
48593,36.75,14.75
48594,37.25,14.75
48595,37.75,14.75
48596,38.25,14.75
48597,38.75,14.75
48598,39.25,14.75
48599,39.75,14.75
48600,40.25,14.75
48601,40.75,14.75
48602,41.25,14.75
48603,42.75,14.75
48604,43.25,14.75
48605,43.75,14.75
48606,44.25,14.75
48607,44.75,14.75
48608,45.25,14.75
48609,45.75,14.75
48610,46.25,14.75
48611,46.75,14.75
48612,47.25,14.75
48613,47.75,14.75
48614,48.25,14.75
48615,48.75,14.75
48616,49.25,14.75
48617,49.75,14.75
48618,50.25,14.75
48619,74.25,14.75
48620,74.75,14.75
48621,75.25,14.75
48622,75.75,14.75
48623,76.25,14.75
48624,76.75,14.75
48625,77.25,14.75
48626,77.75,14.75
48627,78.25,14.75
48628,78.75,14.75
48629,79.25,14.75
48630,79.75,14.75
48631,80.25,14.75
48632,97.75,14.75
48633,98.25,14.75
48634,98.75,14.75
48635,99.25,14.75
48636,99.75,14.75
48637,100.25,14.75
48638,100.75,14.75
48639,101.25,14.75
48640,101.75,14.75
48641,102.25,14.75
48642,102.75,14.75
48643,103.25,14.75
48644,103.75,14.75
48645,104.25,14.75
48646,104.75,14.75
48647,105.25,14.75
48648,105.75,14.75
48649,106.25,14.75
48650,106.75,14.75
48651,107.25,14.75
48652,107.75,14.75
48653,108.25,14.75
48654,108.75,14.75
48655,109.25,14.75
48656,120.25,14.75
48657,120.75,14.75
48658,121.25,14.75
48659,121.75,14.75
48660,122.25,14.75
48661,-92.25,14.25
48662,-91.75,14.25
48663,-91.25,14.25
48664,-90.75,14.25
48665,-90.25,14.25
48666,-89.75,14.25
48667,-89.25,14.25
48668,-88.75,14.25
48669,-88.25,14.25
48670,-87.75,14.25
48671,-87.25,14.25
48672,-86.75,14.25
48673,-86.25,14.25
48674,-85.75,14.25
48675,-85.25,14.25
48676,-84.75,14.25
48677,-84.25,14.25
48678,-83.75,14.25
48679,-83.25,14.25
48680,-60.75,14.25
48681,-16.75,14.25
48682,-16.25,14.25
48683,-15.75,14.25
48684,-15.25,14.25
48685,-14.75,14.25
48686,-14.25,14.25
48687,-13.75,14.25
48688,-13.25,14.25
48689,-12.75,14.25
48690,-12.25,14.25
48691,-11.75,14.25
48692,-11.25,14.25
48693,-10.75,14.25
48694,-10.25,14.25
48695,-9.75,14.25
48696,-9.25,14.25
48697,-8.75,14.25
48698,-8.25,14.25
48699,-7.75,14.25
48700,-7.25,14.25
48701,-6.75,14.25
48702,-6.25,14.25
48703,-5.75,14.25
48704,-5.25,14.25
48705,-4.75,14.25
48706,-4.25,14.25
48707,-3.75,14.25
48708,-3.25,14.25
48709,-2.75,14.25
48710,-2.25,14.25
48711,-1.75,14.25
48712,-1.25,14.25
48713,-0.75,14.25
48714,-0.25,14.25
48715,0.25,14.25
48716,0.75,14.25
48717,1.25,14.25
48718,1.75,14.25
48719,2.25,14.25
48720,2.75,14.25
48721,3.25,14.25
48722,3.75,14.25
48723,4.25,14.25
48724,4.75,14.25
48725,5.25,14.25
48726,5.75,14.25
48727,6.25,14.25
48728,6.75,14.25
48729,7.25,14.25
48730,7.75,14.25
48731,8.25,14.25
48732,8.75,14.25
48733,9.25,14.25
48734,9.75,14.25
48735,10.25,14.25
48736,10.75,14.25
48737,11.25,14.25
48738,11.75,14.25
48739,12.25,14.25
48740,12.75,14.25
48741,13.25,14.25
48742,13.75,14.25
48743,14.25,14.25
48744,14.75,14.25
48745,15.25,14.25
48746,15.75,14.25
48747,16.25,14.25
48748,16.75,14.25
48749,17.25,14.25
48750,17.75,14.25
48751,18.25,14.25
48752,18.75,14.25
48753,19.25,14.25
48754,19.75,14.25
48755,20.25,14.25
48756,20.75,14.25
48757,21.25,14.25
48758,21.75,14.25
48759,22.25,14.25
48760,22.75,14.25
48761,23.25,14.25
48762,23.75,14.25
48763,24.25,14.25
48764,24.75,14.25
48765,25.25,14.25
48766,25.75,14.25
48767,26.25,14.25
48768,26.75,14.25
48769,27.25,14.25
48770,27.75,14.25
48771,28.25,14.25
48772,28.75,14.25
48773,29.25,14.25
48774,29.75,14.25
48775,30.25,14.25
48776,30.75,14.25
48777,31.25,14.25
48778,31.75,14.25
48779,32.25,14.25
48780,32.75,14.25
48781,33.25,14.25
48782,33.75,14.25
48783,34.25,14.25
48784,34.75,14.25
48785,35.25,14.25
48786,35.75,14.25
48787,36.25,14.25
48788,36.75,14.25
48789,37.25,14.25
48790,37.75,14.25
48791,38.25,14.25
48792,38.75,14.25
48793,39.25,14.25
48794,39.75,14.25
48795,40.25,14.25
48796,40.75,14.25
48797,41.25,14.25
48798,41.75,14.25
48799,42.75,14.25
48800,43.25,14.25
48801,43.75,14.25
48802,44.25,14.25
48803,44.75,14.25
48804,45.25,14.25
48805,45.75,14.25
48806,46.25,14.25
48807,46.75,14.25
48808,47.25,14.25
48809,47.75,14.25
48810,48.25,14.25
48811,48.75,14.25
48812,74.25,14.25
48813,74.75,14.25
48814,75.25,14.25
48815,75.75,14.25
48816,76.25,14.25
48817,76.75,14.25
48818,77.25,14.25
48819,77.75,14.25
48820,78.25,14.25
48821,78.75,14.25
48822,79.25,14.25
48823,79.75,14.25
48824,80.25,14.25
48825,98.25,14.25
48826,98.75,14.25
48827,99.25,14.25
48828,99.75,14.25
48829,100.25,14.25
48830,100.75,14.25
48831,101.25,14.25
48832,101.75,14.25
48833,102.25,14.25
48834,102.75,14.25
48835,103.25,14.25
48836,103.75,14.25
48837,104.25,14.25
48838,104.75,14.25
48839,105.25,14.25
48840,105.75,14.25
48841,106.25,14.25
48842,106.75,14.25
48843,107.25,14.25
48844,107.75,14.25
48845,108.25,14.25
48846,108.75,14.25
48847,109.25,14.25
48848,120.25,14.25
48849,120.75,14.25
48850,121.25,14.25
48851,121.75,14.25
48852,122.25,14.25
48853,122.75,14.25
48854,123.25,14.25
48855,124.25,14.25
48856,-91.25,13.75
48857,-90.75,13.75
48858,-90.25,13.75
48859,-89.75,13.75
48860,-89.25,13.75
48861,-88.75,13.75
48862,-88.25,13.75
48863,-87.75,13.75
48864,-87.25,13.75
48865,-86.75,13.75
48866,-86.25,13.75
48867,-85.75,13.75
48868,-85.25,13.75
48869,-84.75,13.75
48870,-84.25,13.75
48871,-83.75,13.75
48872,-83.25,13.75
48873,-61.25,13.75
48874,-60.75,13.75
48875,-16.75,13.75
